track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,42,4200,car,1115.3181490999627,945.3940269457202,11.808,1.577,0.152,3.8,1.5
0,43,4300,car,1116.4989499941669,945.5517305579476,11.57,1.572,0.158,3.8,1.5
0,44,4400,car,1117.6559088388503,945.7089259134701,11.284,1.557,0.159,3.8,1.5
0,45,4500,car,1118.7842661227805,945.864657350378,10.945,1.532,0.163,3.8,1.5
0,46,4600,car,1119.8787650533202,946.0178823411774,10.549,1.496,0.164,3.8,1.5
0,47,4700,car,1120.9336878489062,946.1674814877183,10.092,1.448,0.168,3.8,1.5
0,48,4800,car,1121.9429231434171,946.3122696863793,9.571,1.387,0.171,3.8,1.5
0,49,4900,car,1122.9000523446425,946.4510122591075,8.984,1.314,0.173,3.8,1.5
0,50,5000,car,1123.7984461876435,946.5824445055027,8.329,1.228,0.174,3.8,1.5
0,51,5100,car,1124.6313919889353,946.7052939082482,7.608,1.13,0.176,3.8,1.5
0,52,5200,car,1125.392231338964,946.8183053106168,6.823,1.02,0.178,3.8,1.5
0,53,5300,car,1126.0745107553516,946.9202678515496,5.976,0.898,0.175,3.8,1.5
0,54,5400,car,1126.6721328151193,947.0100425791192,5.074,0.765,0.178,3.8,1.5
0,55,5500,car,1127.1795130281498,947.086589753794,4.122,0.624,0.177,3.8,1.5
0,56,5600,car,1127.5917321437878,947.1489958939881,3.129,0.475,0.178,3.8,1.5
0,57,5700,car,1127.90467129221,947.1964977932514,2.105,0.32,0.177,3.8,1.5
0,58,5800,car,1128.115127827478,947.2285037008559,1.058,0.161,0.177,3.8,1.5
0,59,5900,car,1128.220911994206,947.2446093996037,1.058,0.161,0.175,3.8,1.5
1,1,100,car,1079.9835559299272,946.0657902051695,1.447,0.081,-0.009,3.8,1.5
1,2,200,car,1080.1282303068324,946.0738802925055,2.879,0.162,-0.004,3.8,1.5
1,3,300,car,1080.4160821089051,946.0900757306833,4.281,0.243,0.003,3.8,1.5
1,4,400,car,1080.8441952339901,946.1144102609165,5.641,0.325,0.009,3.8,1.5
1,5,500,car,1081.4082995430845,946.1469324914643,6.946,0.408,0.016,3.8,1.5
1,6,600,car,1082.1028985133673,946.187702335688,8.185,0.491,0.021,3.8,1.5
1,7,700,car,1082.921408067391,946.23678635337,9.349,0.575,0.026,3.8,1.5
1,8,800,car,1083.85632832692,946.294251225378,10.431,0.659,0.034,3.8,1.5
1,9,900,car,1084.8994286358222,946.360158919993,11.425,0.744,0.038,3.8,1.5
1,10,1000,car,1086.041936152127,946.4345589851691,12.328,0.829,0.045,3.8,1.5
1,11,1100,car,1087.2747210625166,946.5174807941003,13.137,0.914,0.051,3.8,1.5
1,12,1200,car,1088.5884707930318,946.6089265887921,13.854,0.999,0.055,3.8,1.5
1,13,1300,car,1089.9738376756247,946.7088633829817,14.477,1.084,0.059,3.8,1.5
1,14,1400,car,1091.4215818036876,946.8172144072961,15.011,1.166,0.066,3.8,1.5
1,15,1500,car,1092.9226595610055,946.9338509758779,15.456,1.247,0.073,3.8,1.5
1,16,1600,car,1094.4683029732607,947.058583835606,15.818,1.326,0.079,3.8,1.5
1,17,1700,car,1096.05005780625,947.1911550248125,16.097,1.401,0.083,3.8,1.5
1,18,1800,car,1097.659789167748,947.3312291612584,16.299,1.472,0.09,3.8,1.5
1,19,1900,car,1099.2896623265378,947.4783851432323,16.424,1.537,0.094,3.8,1.5
1,20,2000,car,1100.932103654288,947.6321088550912,16.476,1.597,0.099,3.8,1.5
1,21,2100,car,1102.5797390392408,947.7917846547795,16.456,1.649,0.107,3.8,1.5
1,22,2200,car,1104.2253141304395,947.9566908494598,16.363,1.693,0.114,3.8,1.5
1,23,2300,car,1105.8616188940691,948.1259921954353,16.198,1.727,0.119,3.8,1.5
1,24,2400,car,1107.4814005160558,948.2987382182667,15.959,1.751,0.125,3.8,1.5
1,25,2500,car,1109.077291536817,948.4738607134121,15.645,1.763,0.13,3.8,1.5
1,26,2600,car,1110.641743671383,948.6501761549329,15.252,1.762,0.134,3.8,1.5
1,27,2700,car,1112.1669800077239,948.8263890718562,14.78,1.747,0.137,3.8,1.5
1,28,2800,car,1113.6449829380015,949.0011012380693,14.225,1.717,0.142,3.8,1.5
1,29,2900,car,1115.0674798003522,949.1728235685437,13.585,1.672,0.146,3.8,1.5
1,30,3000,car,1116.42599070318,949.3399917070125,12.859,1.61,0.151,3.8,1.5
1,31,3100,car,1117.7118734047988,949.5009876257469,12.046,1.532,0.156,3.8,1.5
1,32,3200,car,1118.9164303602988,949.6541634629367,11.146,1.437,0.159,3.8,1.5
1,33,3300,car,1120.0310101243304,949.7978697291769,10.161,1.326,0.159,3.8,1.5
1,34,3400,car,1121.0471572100314,949.9304865656713,9.096,1.2,0.164,3.8,1.5
1,35,3500,car,1121.956756184746,950.0504572444213,7.955,1.059,0.168,3.8,1.5
1,36,3600,car,1122.7522119461175,950.1563217379232,6.744,0.904,0.169,3.8,1.5
1,37,3700,car,1123.4266049077432,950.2467515249754,5.473,0.738,0.171,3.8,1.5
1,38,3800,car,1123.9738737275911,950.3205817109761,4.151,0.563,0.174,3.8,1.5
1,39,3900,car,1124.388956971343,950.3768401858966,2.79,0.379,0.172,3.8,1.5
1,40,4000,car,1124.6679282910875,950.4147749951228,1.402,0.191,0.172,3.8,1.5
1,41,4100,car,1124.808105992331,950.4338718759985,1.402,0.191,0.175,3.8,1.5
2,1,100,car,1091.0804025962218,942.8674988433081,1.155,0.097,0.017,3.8,1.5
2,2,200,car,1091.1959017123272,942.8772043856304,2.298,0.194,0.026,3.8,1.5
2,3,300,car,1091.425730458422,942.8965822131839,3.418,0.29,0.028,3.8,1.5
2,4,400,car,1091.7675636068254,942.9255644045,4.504,0.385,0.029,3.8,1.5
2,5,500,car,1092.2179991434598,942.9640496875174,5.547,0.479,0.038,3.8,1.5
2,6,600,car,1092.7726535756979,943.0119065062793,6.536,0.571,0.038,3.8,1.5
2,7,700,car,1093.4262790776895,943.0689744714583,7.466,0.661,0.045,3.8,1.5
2,8,800,car,1094.1728943118162,943.1350652842857,8.33,0.749,0.049,3.8,1.5
2,9,900,car,1095.0059355900648,943.2099650586172,9.125,0.835,0.053,3.8,1.5
2,10,1000,car,1095.9183975742608,943.2934346843001,9.846,0.918,0.057,3.8,1.5
2,11,1100,car,1096.902981913197,943.3852110993538,10.493,0.998,0.061,3.8,1.5
2,12,1200,car,1097.952232407515,943.485006110696,11.064,1.075,0.066,3.8,1.5
2,13,1300,car,1099.0586503802072,943.5925060458483,11.561,1.149,0.071,3.8,1.5
2,14,1400,car,1100.2147947395426,943.7073682633857,11.986,1.219,0.077,3.8,1.5
2,15,1500,car,1101.4133590226468,943.8292196006088,12.339,1.284,0.082,3.8,1.5
2,16,1600,car,1102.6472180736193,943.9576493484624,12.622,1.346,0.089,3.8,1.5
2,17,1700,car,1103.9094544193915,944.0922053815573,12.839,1.402,0.094,3.8,1.5
2,18,1800,car,1105.1933622108313,944.2323878707582,12.991,1.453,0.098,3.8,1.5
2,19,1900,car,1106.4924223177713,944.3776408474396,13.078,1.497,0.1,3.8,1.5
2,20,2000,car,1107.80027169751,944.5273472003353,13.104,1.535,0.106,3.8,1.5
2,21,2100,car,1109.110644973984,944.6808190880884,13.067,1.565,0.114,3.8,1.5
2,22,2200,car,1110.4173177222456,944.8372946873319,12.967,1.586,0.113,3.8,1.5
2,23,2300,car,1111.7140490700133,944.995929454999,12.805,1.599,0.117,3.8,1.5
2,24,2400,car,1112.994517481916,945.1557960607433,12.578,1.601,0.123,3.8,1.5
2,25,2500,car,1114.2522698450332,945.3158809909204,12.284,1.592,0.126,3.8,1.5
2,26,2600,car,1115.4806887917246,945.4750865440798,11.923,1.571,0.127,3.8,1.5
2,27,2700,car,1116.672968437976,945.6322358623489,11.491,1.538,0.128,3.8,1.5
2,28,2800,car,1117.8221176923857,945.7860811861054,10.989,1.492,0.134,3.8,1.5
2,29,2900,car,1118.9209792910797,945.9353150211272,10.413,1.433,0.135,3.8,1.5
2,30,3000,car,1119.962287613374,946.0785874079396,9.764,1.359,0.139,3.8,1.5
2,31,3100,car,1120.938731655784,946.2145240596891,9.043,1.272,0.143,3.8,1.5
2,32,3200,car,1121.8430563702786,946.3417495171335,8.251,1.172,0.143,3.8,1.5
2,33,3300,car,1122.6681690823964,946.4589129792022,7.391,1.058,0.144,3.8,1.5
2,34,3400,car,1123.4072756132457,946.56471526972,6.467,0.932,0.145,3.8,1.5
2,35,3500,car,1124.054013414625,946.6579380266037,5.486,0.795,0.147,3.8,1.5
2,36,3600,car,1124.602596590155,946.7374709752778,4.453,0.649,0.148,3.8,1.5
2,37,3700,car,1125.0479453801406,946.8023408313334,3.379,0.494,0.152,3.8,1.5
2,38,3800,car,1125.3858273871701,946.8517348314274,2.271,0.333,0.151,3.8,1.5
2,39,3900,car,1125.612956601878,946.8850233934368,1.141,0.168,0.151,3.8,1.5
2,40,4000,car,1125.727082155576,946.9017765049656,1.141,0.168,0.15,3.8,1.5
3,1,100,car,1115.6853961389309,948.5033450164209,1.068,0.167,0.11,3.8,1.5
3,2,200,car,1115.7921598991484,948.5200251665996,2.111,0.33,0.116,3.8,1.5
3,3,300,car,1116.0033089301778,948.5530221509632,3.108,0.486,0.118,3.8,1.5
3,4,400,car,1116.3141310160488,948.6016150196862,4.035,0.631,0.123,3.8,1.5
3,5,500,car,1116.7176626214778,948.6647385409505,4.872,0.763,0.125,3.8,1.5
3,6,600,car,1117.2048678883862,948.7410065391016,5.6,0.877,0.134,3.8,1.5
3,7,700,car,1117.7648388177113,948.8287413756608,6.202,0.973,0.137,3.8,1.5
3,8,800,car,1118.3850435514685,948.9260085279574,6.666,1.046,0.141,3.8,1.5
3,9,900,car,1119.051610840455,949.0306581047714,6.98,1.097,0.143,3.8,1.5
3,10,1000,car,1119.7496382710274,949.1403707041726,7.139,1.123,0.148,3.8,1.5
3,11,1100,car,1120.4635286420407,949.2527076254905,7.138,1.125,0.151,3.8,1.5
3,12,1200,car,1121.1773322756972,949.3651638256487,6.978,1.101,0.154,3.8,1.5
3,13,1300,car,1121.8751120598265,949.4752238202614,6.662,1.052,0.156,3.8,1.5
3,14,1400,car,1122.5412904425252,949.5804171620674,6.197,0.98,0.159,3.8,1.5
3,15,1500,car,1123.1610028620214,949.6783767646284,5.594,0.885,0.162,3.8,1.5
3,16,1600,car,1123.7204179965129,949.7668899680922,4.866,0.771,0.162,3.8,1.5
3,17,1700,car,1124.207054912107,949.843954514529,4.03,0.639,0.164,3.8,1.5
3,18,1800,car,1124.6100553525207,949.9078205786748,3.104,0.492,0.164,3.8,1.5
3,19,1900,car,1124.9204305899177,949.9570366445264,2.108,0.334,0.166,3.8,1.5
3,20,2000,car,1125.1312600022784,949.9904818194213,1.066,0.169,0.167,3.8,1.5
3,21,2100,car,1125.2378568897216,950.0073961303759,1.066,0.169,0.164,3.8,1.5
